id,text,label
3257,خط میں کہا گیا ہے آئین اور الیکشن ایکٹ 2017 کی خلاف ورزی کے سنگین نتائج سے بچا جائے دونوں تحلیل شدہ اسمبلیوں کے انتخابی شیڈول کا فوری اعلان کیا جائے صدر مملکت نے خط میں آئین کی تمہیداور قرارداد مقاصد کا بہی حوالہ دیا ہے تمہید کے مطابق ریاست اپنی طاقت اور اختیار کو عوام کے منتخب نمائندوں کے ذریعے استعمال کرے گی,0
3258,ذرائع کے مطابق آئی ایم مشن چیف نے بتایا کہ آج کے مذاکرات میں فسکل پالیسیوں پر تفصیلی بات چیت ہوئی مذاکرات میں اصلاحات اور ان کے نتیجے میں کیے گئے اقدامات پر اتفاق رائے پایا گیا ہے آئی ایم ایف وفد اور پاکستان کے درمیان مذاکرات کا گزشتہ روز نواں دن تہا اور آج آخری روز ہے,0
3259,حکمت عملی کے تحت پہلے 6 ماہ میں صرف 151 ارب روپے خرچ کیے گئے ذرائع کے مطابق ترقیاتی بجٹ میں 350 ارب تک کمی ہو سکتی ہے جس سے مختلف وزارتوں کے کئی منصوبے متاثر ہوسکتے ہیں جن میں صحت تعلیم ہاؤسنگ خوراک اور موسمیاتی تبدیلی سے متعلق منصوبے شامل ہیں,0
3260,واضح رہے گزشتہ روز عمرا ن خان نے جیل بہرو تحریک کے معاملے پر قانونی ماہرین کی رائے طلب کی ذرائع کے مطابق آئینی ماہرین کی رائیکے ذریعے جیل بہرو تحریک کے حوالے سے فیصلہ کیا جائیگا ماہرین سے تحریک کے آغاز اور گرفتاریوں کے طریقہ کار پر تبادلہ خیال کیا جائیگا,0
3261,اجلاس کے شرکاء سے گفتگو کرتے ہوئے وزیراعظم نے کہا کہ حکومت پبلک سیکٹر انٹر پرائزز کی نجکاری کے عمل کی حوصلہ افزائی کرتی ہے انہوں نے ہدایت کی کہ ایسے پبلک سیکٹر انٹر پرائزز جن کی نجکاری کی سفارش نجکاری بورڈ نے کی ہے انکی نجکاری کے عمل کو تیز تر بنایا جائے تاہم اس عمل کو شفاف انداز اور انٹرنیشنل بیسٹ پریکٹسز کی روشنی میں مکمل کیا جائے,0
3262,اسلام آباد این این آئی مسلم لیگ ن کی مرکزی رہنما اور وفاقی وزیر اطلاعات مریم اورنگزیب نے کہا ہے کہ موجودہ حکومت نے ملک کو ڈیفالٹ کی جانب جانے سے بچایا میڈیا سے گفتگو کرتے ہوئے انہوں نے کہا کہ وفاقی حکومت نے کہیں یہ نہیں کہا کہ ہم الیکشن نہیں کرائیں گے الیکشن حکومت نے نہیں الیکشن کمیشن نے کروانے ہیں انتخابات اپنے وقت پر ہوں گے,0
3263,حکومتی ذرائع نے بتایا ہے کہ مذاکرات میں غریب عوام پر مزید ٹیکس نہ لگانے کا فیصلہ کیا گیا ہے بجلی اور گیس کے بلوں میں غریب طبقے کیلئے سبسڈی برقرار رہے گی ذرائع کے مطابق وزیراعظم نے وزیر خزانہ کو ہدایت کی تہی کہ آئی ایم ایف معاہدے کے بعد غریب طبقے پر کوئی بوجہ نہ پڑے مذاکرات میں اشرفیہ پر مزید ٹیکس لگائے جانے کا کہا گیا,0
3264,بعد ازاں عدالت نے فریقین کے دلائل سننے کے بعد شیخ رشید کی درخواست ضمانت پر فیصلہ محفوظ کیا جسے سنا دیاگیا دوسری جانب سابق صدر آصف زرداری پر عمران خان کے قتل کی سازش کا الزام لگانے کے کیس میں گرفتار شیخ رشید کیخلاف تہانہ مری میں مقدمہ درج ہے گزشتہ روز عدالت نے ایک روزہ راہداری ریمانڈ پر مری پولیس کے حوالے کیا تہا,0
3265,چیئرمین آئل مارکیٹنگ کمپنیز ایسوسی ایشن نے کہا کہ پیٹرول کی قیمتیں نہیں بڑہ رہیں پیٹرول کی قیمت بڑہنے کی افواہوں پر مصنوعی قلت کی گئی ہے,0
3266,پی ٹی آئی ذرائع کے مطابق اس سلسلے میں تمام قانونی تقاضے پورے کیے جائیں گے اور ارکان نے کہا کہ عدالتی حکم ملنے سے قبل پارلیمنٹ آنے کا کوئی فائدہ نہیں اس سے قبل قومی اسمبلی سیکرٹریٹ اور اسپیکرکے مؤقف کے بعدپی ٹی آئی ممبران نے اپنا فیصلہ تبدیل کیا تہا اور عدالتی فیصلے کی روشنی میں ہی اسمبلی جانے کا فیصلہ کیا,0
3267,ذرائع کے مطابق استعفوں کا معاملہ معطل کے بجائے کالعدم ہوتو ہی پی ٹی آئی ممبران قومی اسمبلی میں واپس آئیں گے واضح رہے کہ گزشتہ روز لاہور ہائیکورٹ نے پی ٹی آئی کے 43 ارکان قومی اسمبلی کو ڈی نوٹیفائی کرنے کا الیکشن کمیشن کا فیصلہ معطل کیا تہا اور عدالت نے ان حلقوں میں ضمنی الیکشن بہی روک دیا ہے,0
3268,ذرائع کے مطابق عمران خان اپنی جان کو خطرے کے پیش نظر ضمنی انتخابات کے لیے جلسوں میں خود شریک نہیں ہوں گے ذرائع کا بتانا ہے کہ عمران خان سیاسی جلسوں میں براہ راست شرکت کے بجائے ویڈیو لنک کے ذریعے سے شریک ہوں گے,0
3269,لاہور اپنے نمائندہ سے ڈائریکٹر جنرل اینٹی کرپشن اسٹیبلشمنٹ پنجاب سہیل ظفر چٹہہ نے عہدہ کا چارج لے لیا اور ہیڈ کوارٹر اینٹی کرپشن اسٹیبلشمنٹ کے افسران سے محکمانہ بریفنگ لی اس موقع پر اینٹی کرپشن ہیڈ کوارٹر کے تمام سیکشن انچارج بہی موجود تہے,0
3270,اسلام آباد این این آئی پاکستان نے ماسکو میں افغانستان پر ہونے والی علاقائی شراکت داروں کی کانفرنس میں شرکت نہ کرنیکا فیصلہ کیا ہے میڈیا سے گفتگو کرتے ہوئے ترجمان دفترخارجہ نے کہا کہ افغانستان کے لیے پاکستان کے سفیر عبید نظامانی ابہی تک پاکستان میں ہیں ابہی سفیر کو واپس افغانستان بہیجنے کا فیصلہ نہیں کیا,0
3271,ترجمان نے بتایا کہ ترکیہ یا شام میں کسی پاکستانی کے زلزلے سے زخمی ہونے کی اطلاع نہیں ملی ترکیہ میں موجود 23 پاکستانیوں میں سے 16 کو واپس لایا جائیگا ایک سوال کے جواب میں ترجمان نے کہا کہ آرمی چیف کے دورہ امریکا سے متعلق علم نہیں اس متعلق آئی ایس پی آر بہتر بتاسکتا ہے,0
3272,بلاول بہٹو نے کہا کہ حالیہ مہینوں میں نونگ رونگ کے ساتہ میری بات چیت مثبت اور نتیجہ خیز رہی گوادر پرو کے مطابق وزیر خارجہ نے اس بات پر زور دیا کہ پاکستان اور چین آئرن برادرز ہیں اور تمام شعبوں میں تعاون کو فروغ دیتے رہیں گے,0
3273,وکیل مخدوم علی خان نے کہا کہ آرٹیکل کے مطابق لوگ سیاستدانوں کو اپنی پہچان چاہتے ہیں نا ہی ججز سے حکومت کرانا عدالت حکومت نا کرے اس موقع پر چیف جسٹس پاکستان نے ریمارکس دیے کہ عدالت کبہی حکومت کرنا نہیں چاہتی عدالت ازخود نوٹس کے اختیار میں محتاط رہی ہے سیاسی خلا عوام کے لیے کٹہن ہوتا ہے جب سیاسی بحران پیدا ہوتا ہے تو عدالت کو مداخلت کرنا پڑتی ہے عوام کرپشن سے پاک حکومت چاہتی ہے,0
3274,فاروق بخاری نے کہا کہ موجودہ صورت حال میں ملک کی 40 سے زائد دوا ساز کمپنیوں کے دیوالیہ ہونے کا خدشہ ہے کئی ملٹی نیشنل کمپنیاں پاکستان میں اپنی پیداوار بند کرچکی ہیں چیئرمین پی پی ایم اے نے کہا کہ حکومت سے مطالبہ ہے کہ انڈسٹری کو بچائیں دواں کی قیمتیں کم از کم 38.5 فیصد مہنگی کی جائیں,0
3275,پشاور این این آئی گورنر خیبرپختونخوا حاجی غلام علی نے پی ٹی آئی کے مرکزی رہنما سے متعلق دعویٰ کیا ہے کہ پرویز خٹک آنے والا الیکشن کسی اور پارٹی کے ساتہ مل کر لڑیں گے میڈیا سے گفتگو کرتے ہوئے گورنر خیبرپختونخوا حاجی غلام علی نے کہا کہ میں ورکرہوں لیکن کچہ لوگ میری سرگرمیاں ماضی کے گورنرکی طرح دیکہتے ہیں مجہ سے پہلے کوئی بہی گورنر کسی ادارے میں نہیں گیا,0
3276,اس موقع پر تمام نو منتخب عہدیداروں نے کہا کہ ہم انتظامیہ اور کونسل میں پل صراط کا کردار ادا کریں گے دانش رضا صدر سید تیمور نائب صدر قاضی عفان سیکرٹری اسجد ارشاد اور شہزیب لیگل ایمبیسیڈر کاشف سجن سی آر وسیم خان پروکٹر درفشاں کلچرل سیکرٹری کے عہدے پر فائز ہوئیں,0
3277,فواد حسن نے زور دے کر کہا کہ ہمارے نظام میں غلطی یہ ہے کہ ہم نے گورننس کے بنیادی درجے یعنی مقامی حکومت کو نظر انداز کیا ہے سابق گورنر اسٹیٹ بینک ڈاکٹر عشرت حسین نے ای گورننس کو متعارف کرانے اور بیوروکریسی پر توجہ مرکوز کرنے کی بجائے مجموعی اصلاحات پر توجہ دینے کا بہی مشورہ دیا,0
3278,لاہور سٹی رپورٹر قومی تاجر اتحاد لاہور کے جنرل سیکرٹری حافظ عابد علی ڈپٹی چیئرمین آل پاکستان موبائل فون مینوفیکچرنگ ایسوسی ایشن فیصل محمود آل آئرن سٹیل مرچنٹ ایسوسی ایشن رجسٹرڈ لاہور کے صدر فیصل مجاہد انجمن تاجران نعیم میر گروپ کے سینئر وائس چیئرمین ملک محمد نعیم نے کہا ہے کہ ترکیہ اور شام میں خوفناک زلزلے سے ہونے والی شدید تباہی پر گہرے دکہ کا اظہار کرتے ہیں بہاری جانی و مالی نقصان پر دلی تکلیف ہوئی ہے,0
3279,کمشنر لاہور نے کہا کہ شہری حکومتی سرگرمی میں حصہ لیں صفائی مہم سے انسداد سموگ میں مدد ملے گی,0
3280,اسلام آباد مانیٹرنگ ڈیسک ملک میں معاشی بحران کے پیش نظر وزیراعظم کی کفایت شعاری کمیٹی نے بیرون ملک پاکستانی سفارتخانوں کی تعداد کم کرنے کی سفارش کردی ذرائع کے مطابق وزیراعظم ہاؤس نے دو ہفتوں میں وزارت خارجہ سے پلان مانگ لیا پلان مانگنے کیلئے وزارت خارجہ کو خط بہی لکہ دیا گیا ہے,0
3281,لاہور مانیٹرنگ ڈیسک نیوز ایجنسیاں پاکستان مسلم لیگ ن کی چیف آرگنائزر مریم نواز نے اپنے شوہر اور پارٹی رہنما کیپٹن ر صفدر کی سرزنش کردی ذرائع کے مطابق کیپٹن ر صفدر کے حالیہ انٹرویو کے معاملے پر پارٹی کی سینئر نائب صدر اور چیف آرگنائزر مریم نواز نے سرزنش کرتے ہوئے اْنہیں پارٹی پالیسی کے خلاف بیان بازی سے روک دیا,0
3282,ہر پارٹی رہنما کوئی بہی بیان دیتے ہوئے پارٹی پالیسی کو لازمی مد نظر رکہے مریم نواز نے تنبیہ کرتے ہوئے کہا کہ جو بہی پارٹی پالیسی سے ہٹ کر چلے گا اس کے خلاف سخت ایکشن لیا جائے گا,0
3283,وزیراعظم کے رابطہ کار برائے صنعت و تجارت رانا احسان افضل خان نے چائنہ اکنامل نیٹ کے ساتہ ایک انٹرویو سی پیک کے تحت سڑک منصوبے کی مثال دیتے ہوئے کہا کہ اسلام آباد سے گلگت بلتستان تک سفر میں تقریباً 24 گہنٹے لگتے تہے جیسے ہی سی پیک آیا اور سڑکوں کا نیٹ ورک بہتر ہوا تو سفر کا وقت آدہا رہ گیا اس دوران گلگت میں سیاحت اور اقتصادی ترقی کی رفتار بہی تیز ہوئی,0
3284,جسٹس جواد حسن نے کہا کہ آئی جی پنجاب اور چیف سیکرٹری کو بہی بلایا تہا وہ کدہر ہیں جس پر آئی جی پنجاب عثمان انور روسٹرم پر آگئے,0
3285,آئی جی پنجاب نے کہا کہ میں ابہی آیا ہوں مجہے اس کیس کے بیک گراؤنڈ کا پتہ نہیں ہم نے اپنی تجاویز الیکشن کمیشن کو دے دی ہیں انتخابات سے متعلق جو الیکشن کمیشن کا فیصلہ ہو گا ہم اس پر عملدرآمد کریں گے,0
3286,اس کے بعد چیف سیکرٹری پنجاب زاہد اختر زمان بہی روسٹرم پر آئے اور کہا کہ ہم آئین کے آرٹیکل 220پر عملدرآمد کے پابند ہیں عدالت اور الیکشن کمیشن جو بہی فیصلہ کرے گی ہم اس پر عملدرآمد کے پابند ہیں اپنے بیان کے بعد آئی جی پنجاب اور چیف سیکرٹری عدالت سے روانہ ہو گئے,0
3287,تحریکِ انصاف کے وکیل نے کہا کہ ترمیم کے ذریعے الیکشن کمیشن کو تو فریق بنا دیا تہا الیکشن کمیشن کے وکیل نے جواب دیا کہ صدر کو ابہی تک فریق نہیں بنایا گیا,0
3288,وکیل الیکشن کمیشن نے کہا کہ جی سٹاف بہی چاہیے ہوتا ہے اور سٹاف کو دینے کے لیے فنڈ بہی چاہیے ہوتا ہے ہمیں الیکشن کرانے کے لیے 14بلین کی ضرورت ہے درخواست کے قابلِ سماعت ہونے پر میرے اعتراضات ہیں قانون میں الیکشن کی تاریخ موخر ہو سکتی ہے,0
3289,عدالت میں درخواستوں پر الیکشن کمیشن کے وکیل نے دلائل مکمل کر لیے جس کے بعد گورنر پنجاب بلیغ الرحمن کے وکیل شہزاد شوکت نے دلائل دیتے ہوئے کہا کہ عدالت تو سارا دن کیس سن سکتی ہے مگر میرے لیے بارہ بجے کے بعد دلائل دینا ممکنہ نہیں ہے,0
3290,جسٹس جواد حسن نے کہا کہ آپکا جواب ایک درخواست میں آیا ہے وکیل گورنر پنجاب نے کہا کہ میرے پاس ایک درخواست آئی تہی اس جواب کو باقی درخواستوں میں تصور کیا جاسکتا ہے,0
3291,سینیٹر یوسف رضا گیلانی نے کہاکہ تحریک عدم اعتماد غیر آئینی نہیں اس تحریک سے متعلق سابق سپیکر اورسابق ڈپٹی سپیکر کے اقدامات غیر آئینی تہے انہوں نے کہاکہ سابق وزیراعظم عمران خان کا اسمبلی تحلیل کا ایڈوائس غیر آئینی تہا صدر کا سابق وزیراعظم عمران کے ایڈوائس پر عمل کرنا غیر آئینی تہا,0
3292,پاکستان مسلم لیگ ن سوشل میڈیا ٹیم خیبرپختونخوا کا اجلاس سینئر نائب صدر اور پارٹی چیف آرگنائزر مریم نواز کی صدارت میں منعقد ہوا اجلاس میں سوشل میڈیا ونگ کی کارکردگی کا جائزہ لیا گیا اجلاس سے خطاب کرتے ہوئے مریم نواز نے کہا کہ آپ نے بڑی جر,0
3293,پشاور مانیٹرنگ ڈیسک گورنر خیبرپختونخوا حاجی غلام علی نے کہا ہے کہ جیل بہرو احتجاج اس وقت ہوتا ہے جب ٹیبل ٹاک نہ ہو اگر کوئی گرفتاری دیتا ہے تو ہم چائے پلا کر گہر بہیج دیں گے ہیلتہ سروسز اکیڈٰمی میں میڈیا سے گفتگو کرتے ہوئے گورنر خیبر پختونخوا نے کہا کہ ہم سیاسی انداز میں سیاسی فیصلے کرنا چاہتے ہیں صوبائی حکومت مناسب سمجہے تو ہم سابق حکومت کے خلاف تحقیقات کرینگے,0
3294,عمران خان کے وکیل نے طبی بنیادوں پر اپنے مؤکل کی حاضری سے استثنیٰ کی درخواست بہی کی جس پر عدالت نے کہا کہ عمران خان کی زمان پارک سے ایک ویڈیو جاری ہوئی جس میں وہ پیدل چلتے نظر آئے عدالت نے بابر اعوان سے مکالمہ کیا کہ آپ عمران خان کی مستقل ضمانت پر دلائل دیں وہ 15 فروری کو آئیں یا نہ آئیں ہم ضمانت پر فیصلہ دیدیں گے,0
3295,اسلام آباد مانیٹرنگ ڈیسک پاکستان ڈیمو کریٹک موومنٹ پی ڈی ایم نے پیپلز پارٹی کو ضمنی انتخابات میں حصہ نہ لینے کا مشورہ دیا ہے ذرائع کے مطابق پیپلز پارٹی کی قیادت سے پی ڈی ایم رہنماؤں کی ورچوئل میٹنگ ہوئی جس میں پی ڈی ایم رہنماؤں کی جانب سے پیپلز پارٹی کو ضمنی انتخابات میں حصہ نہ لینے کی تجویز پیش کی گئی,0
3296,ذرائع کا بتانا ہے کہ اجلاس میں ضمنی انتخابات میں حصہ نہ لینے کی تجویز پر مختلف آراء سامنے آئیں پیپلز پارٹی نے ضمنی انتخابات میں حصہ لینے یا نہ لینے کے لیے مشاورت آگے بڑہانے کا فیصلہ کیا پی پی پی ذرائع کے مطابق پیپلز پارٹی کی جانب سے ضمنی انتخابات میں حصہ لینے نہ لینے پر حتمی فیصلہ بعد میں ہو گا,0
3297,لاہور مانیٹرنگ ڈیسک پاکستان مسلم لیگ ق کے رہنما چودہری وجاہت حسین اور موسی الٰہی کے ترجمانوں کو گجرات پولیس نے حراست میں لے لیا ذرائع کے مطابق چودہری وجاہت حسین اور موسیٰ الٰہی کے ترجمان کامران بٹ اور حمید بہٹی کو کہاریاں کچہری سے واپس آتے ہوئے حراست میں لیا گیا کامران بٹ ق لیگ کے رہنما موسی الٰہی کے گجرات میں ترجمان ہیں جبکہ حمید بہٹی گجرات میں چودہری وجاہت کے ترجمان اور قریبی ساتہی ہیں,0
3298,اسلام آباد این این آئی وزیراعظم محمد شہباز شریف نے کہا ہے کہ معروف شاعر اور دانشور امجد اسلام امجد کے انتقال سے اردو ادب کا ایک عظیم دور ختم ہوگیا جمعہ کو اپنے ایک ٹویٹ میں وزیراعظم نے کہا کہ آج معروف شاعر اور دانشور امجد اسلام امجد کی وفات کی صورت میں اردو ادب کا ایک عظیم دور ختم ہوگیا,0
3299,نمائندہ پنجاب انڈسٹریز اینڈ کامرس ڈیپارٹمنٹ نے جواب دیا کہ شوگر ملوں کی منتقلی کا مسئلہ حل ہو چکا ہے ملوں کو اجازت دے دی گئی جسٹس مظاہر علی اکبر نے کہا کہ کیس عدالت میں ہے تو مسئلہ کیسے حل ہوگیا؟ زیر التواء مقدمہ پر پنجاب حکومت کیسے خط لکہ کر واپس لے سکتی ہے فوری اس خط کو واپس لیں,0
3300,وکیل اشرف شوگر مل نے بتایا کہ شوگر ملوں نے تو اب کرشنگ شروع کردی ہے وکیل جے ڈی ڈبلیو شوگر مل نے کہا کہ میں نے کیس میں کچہ دستاویزات لگائی ہیں مجہے نئی درخواست کے جائزے کی اجازت دی جائے سپریم کورٹ نے وکیل کی استدعا پر کیس کی مزید سماعت 28 فروری تک ملتوی کر دی,0
3301,اعلامیے کے مطابق بجلی بلوں پر فنانس سرچارج رواں سال مارچ سے جون تک لاگو رہے گا سرچارج کے الیکڑک سمیت بجلی کی تمام تقسیم کار کمپنیوں کے صارفین پر لاگو ہو گا ای سی سی نے پاور ہولڈنگ کمپنی کو 283 ارب روپے کی رقم کی ادائیگی مؤخر کرنے کی منظوری دی اور کہا کہ فنانس ڈویڑن کمپنی کو سود سمیت رقم کی ادائیگی کے لیے نئی گارنٹی دے,0
3302,انہوں نے کہاکہ ہماری حکومت اس معاہدے کا اطلاق کرنے کی کوشش کر رہی ہے ہم اس پر عمل درآمد کی پوری تگ و دو کر رہے ہیں وزیر خزانہ نے کہا کہ ہمارے آئی ایم ایف مشن کے ساتہ 10 روز تک مذاکرات جاری رہے جس کے دوران پاور سیکٹر مالیاتی شعبے سمیت دیگر اہم شعبوں پر تبادلہ خیال اور بات چیت کی گئی,0
3303,وفاقی وزیر خزانہ نے کہا کہ بینظیر انکم سپورٹ پروگرام کا بجٹ 360 ارب روپے سے بڑہا کر 400 ارب روپے کیا جائے گا تاکہ ملک کے غریب طبقے کو ریلیف فراہم کیا جاسکے اسحٰق ڈار نے کہا کہ نئے ٹیکس لگانے کیلئے منی فنانس آرڈیننس لانا پڑے گا,0
3304,انہوں نے کہا کہ خواتین کی معاشی خود مختاری کے لیے سرمایہ کاری اور دیگر اقدامات صنفی برابری غربت کے خاتمے فیصلہ سازی میں اشتراک عمل اور دیرپا ترقی کے لیے ضروری ہیں ایڈیشنل سیکرٹری ہائر ایجوکیشن ڈیپارٹمنٹ ساؤتہ پنجاب ملک عطا الحق نے کہا کہ خواتین کی سماجی خود مختاری معاشرے میں موجود صنفی امتیاز کے خاتمے میں معاون ہوگی,0
3305,انہوں نے کہا کہ ایل سی سی آئی فرینڈز کی پذیرائی کیلئے تارا گروپ کے اشتراک سے خصوصی تقریب بہی بہت جلد گورنر ہاؤس میں منعقد کی جائے گی وفد میں چوہدری مقصود احمد ایگزیکٹو گروپ ڈائریکٹر ڈاکٹر شہریار خالد سی ای او ڈائریکٹر سیلز و مارکیٹنگ حسن خالد ڈائریکٹر سیڈز و امپورٹس اور نزاکت علی بہٹی جی ایم میڈیا و پی آر شامل تہے,0
3306,سیکرٹری اوقاف ڈاکٹر سید طاہر رضا بخاری نے اپنے خطاب میں کہا کہ بابا بلہے شاہ نے اپنی شاعری کے ذریعے معاشرے کی اصلاح کی جدوجہد کی,0
3307,لاہور پ ر سروسز ہسپتال کے ملازمین نے گزشتہ روز مطالبات کے لئے احتجاجی مظاہرہ کیا جس میں صدر پنجاب پیرا میڈیکل سٹاف یوسف بلال کی قیادت میں احتجاج کرتے ہوئے ملازمین نے کہا کہ 24 گہنٹے ہسپتال میں مریضوں کی خدمت کے لئے فرائض سرانجام دے رہے ہیں مہنگائی کے دور میں ہسپتال ملازمین کی رہائشی کالونی میں بجلی فری کی جائے تنخواہیں بڑہائی جائیں,0
3308,آئی جی پنجاب نے ڈی ایس پی ننکانہ سرکل نواز ورک اور ایس ایچ او واربرٹن فیروز بہٹی کو فوری طور پر معطل کردیا جبکہ ڈی آئی جی آئی اے بی امین بخاری اور ڈی آئی جی سپیشل برانچ راجہ فیصل کو موقعہ پر پہنچ کر انکوائری رپورٹ پیش کرنے کا حکم دیا آئی جی عثمان انور نے کہا کہ قانون کو ہاتہ میں لینے کی کسی کو اجازت نہیں چاہے وہ کتنا ہی بااثر کیوں نہ ہو,0
3309,قانون شکنی کرنے والے عناصر کے خلاف قانون کے تحت کارروائی کی جائے گی کسی کو بہی قانون ہاتہ میں لینے کی اجازت نہیں دی جا سکتی,0
3310,لاہور نمائندہ خصوصی تحریک انصاف کے چیئرمین و سابق وزیر اعظم عمران خان نے کہا ہے کہ قانون کی حکمرانی کے بغیر جمہوریت قائم نہیں ہو سکتی آئین کو برقرار رکہنے کے لئے قوم عدلیہ کے ساتہ کہڑی ہے انہوںنے سماجی رابطے کی ویب سائٹ ٹویٹر پرہائیکورٹ کے فیصلے پر اپنے ردعمل کا اظہار کرتے ہوئے کہا کہ ایک مضبوط آزاد معتبر عدالتی نظام قانون کی حکمرانی کو یقینی بناتا ہے اور آئین کی حفاظت کرتا ہے,0
3311,لاہور اسلام آباد مانیٹرنگ ڈیسک این این آئی پاکستان تحریک انصاف کے رہنما فواد چوہدری نے کہا ہے کہ معاشی ایمرجنسی لگائی تو شدید سکیورٹی اثرات مرتب ہوں گے فواد چوہدری نے ٹوئٹر پر بیان جاری کرتے ہوئے کہا کہ پاکستان میں پی ڈی ایم حکومت کو دوام دینے کیلئے معاشی ایمرجنسی لگانے کی گفتگو ہو رہی ہے ایسا ہوا تو اس کے شدید سکیورٹی اثرات مرتب ہوں گے,0
3312,لاہور نمائندہ خصوصی آئندہ الیکشنز میں تحریک انصاف کی ٹکٹوں کی تقسیم کا معاملہ پی ٹی آئی کے پارلیمانی بورڈ نے ٹکٹوں کی تقسیم کا فارمولا طے کر لیا گیا ہے پارٹی ذرائع کے مطابق تحریک انصاف کا پرانے اور پارٹی بیانیہ کےساتہ کہڑے ہونےوالے سابقہ ارکان پارلیمنٹ کو ہی ٹکٹس دینے کا فیصلہ کر لیا گیا ہے پارٹی ذرائع کے مطابق پارٹی کے 80 فیصد سابقہ ارکان اسمبلی کو ہی دوبارہ ٹکٹس دئیے جائینگے,0
3313,اسلام آباد مانیٹرنگ ڈیسک نیوز ایجنسیاں وفاقی تحقیقاتی ایجنسی ایف آئی اے نے عالمی مالیاتی فنڈ ڈیل سے متعلق اڈیو لیک کی تحقیقات کے بعد سابق وزیر خزانہ شوکت ترین کےخلاف قانونی کارروائی شروع کرنے کا فیصلہ کرلیا ذرائع کے مطابق ایف آئی اے نے شوکت ترین کی لیک آڈیو پر تحقیقات مکمل کرلی ہیں جس کے بعد ان کے خلاف قانونی کارروائی شروع کرنے کا فیصلہ کیا ہے,0
3314,اسلام آباد مانیٹرنگ ڈیسک ملک بہر میں بجلی کے بڑے بریک ڈاو¿ن کے معاملے پر نیپرا نے 5 رکنی تحقیقاتی کمیٹی تشکیل دےدی ذرائع کے مطابق نیپرا کے سینئر ایڈوائزر کی سربرا ہی میں کمیٹی تحقیقات کرےگی تحقیقاتی کمیٹی میں 3 تکنیکی ماہرین کی خدمات حاصل کی گئی ہیں کمیٹی ایک ماہ میں چیئرمین نیپرا کو رپورٹ پیش کرےگی,0
3315,بلاول بہٹو زرداری نے عاصمہ جہانگیر کو ان کی پانچویں برسی پر خراج عقیدت پیش کرتے ہوئے کہا کہ عاصمہ جہانگیر آئین و قانون کی حکمرانی پارلیمان کی بالادستی انسانی حقوق اور رواداری کے فروغ کی جدوجہد میں ہمیشہ پہلی صف میں شامل رہیں ہے,0
3316,ذرائع کے مطابق وزیراعظم شہباز شریف کی زیر صدارت مسلم لیگ ن کا مشاورتی اجلاس ہوا جس میں لاہور ہائیکورٹ کے پنجاب اسمبلی کے انتخابات سے متعلق فیصلے پر تبادلہ خیال کیا گیا ذرائع کے مطابق ن لیگ نے عدالتی حکم کو چیلنج نہ کرنے کا فیصلہ کیا ہے,0
3317,ذرائع کے مطابق گزشتہ جولائی اگست میں منظورکردہ فیول ایڈجسمنٹ 9روپے 90پیسے اور 4روپے 51پیسے فی یونٹ اگلے 6مہنیوں کے دوران میں وصولی کیا جائے گا قسط ایک سے ڈیڑہ روپے فی یونٹ کے حساب سے 6ماہ میں وصول کی جائے گی مارچ کے مہینے میں یہ سرچارج وصول کیے جائیں گے ذرائع کا بتانا ہے کہ گزشتہ روز اقتصادی رابطہ کمیٹی نے کسانوں کے لیے بجلی کے بلوں پر سبسڈی ختم کرنے کی منظوری دی تہی,0
3318,وزیراعظم آفس سے جاری بیان کے مطابق وزیر اعظم نے حسین آرنوس کی ہمشیرہ ان کے گیارہ بچوں اور پوتوں اور نواسوں کی ہلاکت پر تعزیت اظہار کیا ان کی بلندی درجات اور سوگواران کیلئے صبر جمیل کی دعا کی وزیر اعظم نے کہا کہ پاکستان کی حکومت اور عوام شام میں آنے والے شدید زلزلے میں قیمتی جانوں کے المناک نقصان اور املاک کو بڑے پیمانے پر نقصان پر گہرے رنج و غم میں مبتلا ہیں,0
3319,کمشنر لاہور نے ہدایت کی کہ ٹریفک بہاو کیلئے ٹریفک پولیس بہترین انتظامات کرے انہوں نے مزید ہدایت کی کہ ایل ڈبلیو ایم سی کے 150 ورکرز اور پی ایچ اے کے 1سو مالی موجود رہیں گے,0
3320,لاہور پ ر سروسز ہسپتال کے ملازمین نے گزشتہ روز مطالبات کے لئے احتجاجی مظاہرہ کیا جس میں صدر پیرا میڈیکل سٹاف یوسف بلال کی قیادت میں احتجاج کرتے ہوئے ملازمین نے کہا کہ 24 گہنٹے ہسپتال میں مریضوں کی خدمت کے لئے فرائض سرانجام دے رہے ہیں مہنگائی کے دور میں ہسپتال ملازمین کی رہائشی کالونی میں بجلی فری کی جائے,0
3321,اس موقع پر ریلیف کمشنر پنجاب بہر کے ڈویژنل کمشنرز اور ڈپٹی کمشنرز کو ہدایت جاری کرتے ہوئے کہا کہ زلزلہ متاثرین کی فنڈ ریزنگ کے لیے کمشنرز اور ڈپٹی کمشنرز دفاتر میں کولیکشن سنٹرز قائم کریں اور ایڈیشنل ڈپٹی کمشنرز ریونیو کو کولیکشن سنٹرز کے فوکل پرسن مقرر کریں,0
